inventory_id,relative_path,sha256,assigned_batch,review_started,review_completed,reviewer_status,read_completely,cross_references_checked,runtime_checked,tests_checked,documentation_checked,findings_count,open_questions,final_status
F0086,examples/test-bundle/x86decomp-test-bundle.json,6d88af2c016e6e88a5ba66fab7c88c9d7b56f70c1f5e71d2cb494aab69da6a68,examples,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0087,examples/validators/add_stack_candidate.bin,6d1e1d30f2068501de61e0022c4352fda2a7650f29eb96f01ad04fa160305e21,examples,2026-07-10,2026-07-10,Completed,Not source-applicable; all bytes read,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — limited binary review
F0088,examples/validators/add_stack_harness.json,beeaeeecbe1136402ef0b3c1c3f799256a2613f87bb9457f97b71fe605ec0d0f,examples,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0089,examples/validators/add_stack_target.bin,6d1e1d30f2068501de61e0022c4352fda2a7650f29eb96f01ad04fa160305e21,examples,2026-07-10,2026-07-10,Completed,Not source-applicable; all bytes read,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — limited binary review
F0090,examples/validators/sub_stack_candidate.bin,fe10777e0899cf9cabd2bc8dc3367d711f6af675bdda9c5e28144539792f922f,examples,2026-07-10,2026-07-10,Completed,Not source-applicable; all bytes read,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — limited binary review
F0091,ghidra_scripts/ExportFunctionArtifacts.java,2c1a21482d49c2bdd2fcf86e6df9d3c401fc4e5e4c4a36ea358aa9e2ddf6ca49,ghidra_scripts,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0092,ghidra_scripts/ExportProjectManifest.java,136d6c725b1dcf122e4cc650f2a008c2dbbaf5322c3e943657074cb3c73d2653,ghidra_scripts,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0093,ghidra_scripts/QueryAnalysis.java,5f6b639103a6d104f63db3c1d6cf070d486a461d3a2be9db83f09bcd5d4a6150,ghidra_scripts,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0094,mkdocs.yml,3bedb6a276d9887122152f036f4ac38c6df55bbdde44edbe340f58233ecda9a0,mkdocs.yml,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0095,project-audit/ARCHITECTURE_NOTES.md,c01219e56beda194ab507dd954aaab6c0edb78df085f941538c8da9b68288a81,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0096,project-audit/AUDIT_LEDGER.csv,1d7feee7c3813c0b9b479850e6ef09db716488f3beb03649129aa45d54a72b82,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0097,project-audit/AUDIT_PLAN.md,b44069d3ad020033fbe4fa43a3a165a21c3ff2e9e3df7740356ec6d4136d3ba5,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0098,project-audit/AUDIT_REMEDIATION_MANIFEST.sha256,a33df44e983cf4376cda80b5be9a4afa8b2a5eb694557d77a731e362d22fcb23,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0099,project-audit/AUDIT_REMEDIATION_REPORT.md,ace512e52a0be4bfd218f693d134c33fa39d2054cfd42defbd7f41ea93abde8f,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0100,project-audit/BASELINE.md,b48d56a1220e71058dd3dae3f8149d68d7c9f5d1da64d2189a03585ade24b5f0,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0101,project-audit/COMMAND_SYSTEM_AUDIT.md,f959b76cc6ba8c3e8f75479ca7397a0fa770dd39a1b3149be38c5fd5ff2a732b,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0102,project-audit/COVERAGE_REPORT.md,48251e95352a0bb0d44c43661d64094bcc2c2a9b63bfde7c80afd3505b8eaf3a,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0103,project-audit/CROSS_FILE_ANALYSIS.md,188c26f8722bba08c46c5b4af5624bfc3c5b49852f92ea2aa91896dc445a78b5,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0104,project-audit/DOCUMENTATION_AUDIT.md,873cc0ae70da43dbcac9c99dca77db7b018059f443791c5e471abc310251e1b9,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0105,project-audit/FILE_INVENTORY.csv,2a29a2a9aeef5939e42d9ba02b9fb85ba8f0c040c34b87eca49b7ac62fb7cf1e,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0106,project-audit/FINAL_AUDIT_REPORT.md,d14877c1ddd4c0175316f67afe4b9ec57c641ceeec198977df90fbf0d63020df,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0107,project-audit/FINDINGS_REGISTER.md,f28ce6cb070ba31353a1f4ad112a1aa6b84f031fe217bac19e712ab477984406,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0108,project-audit/REVERSE_ENGINEERING_PRACTICES.md,605a4ccd8f59e31af9813f04ca1d44f67f35becdef8a8115dd28c97450ac6b19,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0109,project-audit/RUN_LOG.md,984b359edd95a95f758b539eaa570c321387ad061acf1b28b176d8cf10425d91,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0110,project-audit/SESSION_STATE.md,80bf9cf599579043c3f8286791a72fdda18d6a3cd7fbd4c28e13e27354496a72,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0111,project-audit/files/.github__workflows__ci.yml.md,ceaf799b68d60194c5a951883690c2a48f7f36a54d9684f4fbdafd95414d0f87,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0112,project-audit/files/.gitignore.md,56b107075c343cde568a69ae4d1fa52729bc64a57aa28aeda0875659383ec50b,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0113,project-audit/files/AGENTS.md.md,e35dc32e5872376217a7bc9e9f60f5398fb3b6718113801d62343c00331d4082,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0114,project-audit/files/ALL_FILE_MANIFEST_0.7.11.json.md,61de3cc58ce3049f7fef67fe8745d5df87214c3db3479494143969a5937fd743,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0115,project-audit/files/CHANGELOG.md.md,53407554bbee77b521fc691743f43092614eaac8dc3791f5cd6a08212e2bf2cc,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0116,project-audit/files/CODE_AUDIT_REPORT.md.md,df339653e983ca8889219c398f20a8dca98d52b7ad6671804adf79720dcbcd34,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0117,project-audit/files/DOCSTRING_AUDIT_0.7.11.json.md,2a69cffa7b1df1849cb769831a8fe8f170ff69b536db921ae47d5bb96c19cbf1,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0118,project-audit/files/DOCSTRING_AUDIT_0.7.11.md.md,e709b498bc4d41205cd806953e574b8d205cccd11e13c4af58bbeb6ae15866fa,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0119,project-audit/files/FEATURE_PARITY.md.md,625bcf1d7dfcc4820f611d5a45c200d72b39f927819ea3c647191a6f87f837e5,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0120,project-audit/files/LICENSE.md,f566c1288edfbc533affe18a75eef3e12694aba933bb6fe267198455991ac2c0,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0121,project-audit/files/MANIFEST.in.md,88b43bf12b0f5fb060d413dafba9f91a79d753ec8030109a36fb0da0acad6400,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0122,project-audit/files/MANIFEST.sha256.md,635baad4607fe034bbeee4e122e50aa7ffd740d9ce9aa3fba7fe3371e41eddd6,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0123,project-audit/files/Makefile.md,1c82aff97b516e6795f1c41f48b7eefb77705b61371bb3ee3038bd7c98af6551,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0124,project-audit/files/PROJECT_MEMORY.md.md,ababb3f0378179b816a6f10f714c3a7e671f5dc1c7c9418b948cf3dfec62c222,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0125,project-audit/files/README.md.md,d1ac5391f6282f0208e62d66d8a5f14eb7a274b144381f1afedc16dbf77b9bc4,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0126,project-audit/files/RELEASE_VERIFICATION.json.md,90c53870e4f79f6f8020b40c81cbc89e528ea9bf8340c930677c778313860d66,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0127,project-audit/files/RELEASE_VERIFICATION.md.md,e22695b5464887ce2fdcdd7ecbf31e6f2abbfb4f0fdace24db20fba4edfd5ee3,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0128,project-audit/files/SECOND_AUDIT_FIX_REPORT_0.7.11.md.md,5bb14e5828adf43b0ac8ef10596e3f5c095292c1be94fc8a9de21a4de4d8f804,project-audit,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
